proceso,emprcodi,pericodi,revision,publicacion_pericodi,componente,monto,origen
LVTA,EMPRESA_055,132,0,132,Valorización de Retiros,-1091550.381392,sintetico
LVTA,EMPRESA_055,132,0,132,Ingreso Tarifario y Rentas por Congestión,-30244.258278,sintetico
LVTA,EMPRESA_055,132,1,133,Valorización de Entregas,3339168.211573,sintetico
LVTA,EMPRESA_055,132,1,133,Valorización de Retiros,-994347.738773,sintetico
LVTA,EMPRESA_055,132,1,133,Ingreso Tarifario y Rentas por Congestión,-78269.8958,sintetico
LVTA,EMPRESA_055,132,2,134,Valorización de Entregas,3380901.394226,sintetico
LVTA,EMPRESA_055,132,2,134,Valorización de Retiros,-992979.656299,sintetico
LVTA,EMPRESA_055,132,2,134,Ingreso Tarifario y Rentas por Congestión,-81958.157327,sintetico
LVTA,EMPRESA_055,132,3,139,Valorización de Entregas,3485590.524602,real
LVTA,EMPRESA_055,132,3,139,Valorización de Retiros,-1126507.998808,real
LVTA,EMPRESA_055,132,3,139,Ingreso Tarifario y Rentas por Congestión,-23197.493894,real
LVTA,EMPRESA_055,133,0,133,Valorización de Entregas,2887840.017758,sintetico
LVTA,EMPRESA_055,133,0,133,Valorización de Retiros,-1239369.566577,sintetico
LVTA,EMPRESA_055,133,0,133,Ingreso Tarifario y Rentas por Congestión,103372.653919,sintetico
LVTA,EMPRESA_055,133,1,134,Valorización de Entregas,2862247.540509,sintetico
LVTA,EMPRESA_055,133,1,134,Valorización de Retiros,-1133929.779342,sintetico
LVTA,EMPRESA_055,133,1,134,Ingreso Tarifario y Rentas por Congestión,61599.854832,sintetico
LVTA,EMPRESA_055,133,2,135,Valorización de Entregas,2904777.962968,real
LVTA,EMPRESA_055,133,2,135,Valorización de Retiros,-1267875.380914,real
LVTA,EMPRESA_055,133,2,135,Ingreso Tarifario y Rentas por Congestión,123130.091946,real
LVTA,EMPRESA_055,134,0,134,Valorización de Entregas,10291761.669483,sintetico
LVTA,EMPRESA_055,134,0,134,Valorización de Retiros,-23750770.290698,sintetico
LVTA,EMPRESA_055,134,0,134,Ingreso Tarifario y Rentas por Congestión,-854689.846786,sintetico
LVTA,EMPRESA_055,134,1,135,Valorización de Entregas,10681841.248639,real
LVTA,EMPRESA_055,134,1,135,Valorización de Retiros,-25184587.145209,real
LVTA,EMPRESA_055,134,1,135,Ingreso Tarifario y Rentas por Congestión,-461307.74623,real
LVTA,EMPRESA_055,135,0,135,Valorización de Entregas,3367181.014425,sintetico
LVTA,EMPRESA_055,135,0,135,Valorización de Retiros,-11455245.551356,sintetico
LVTA,EMPRESA_055,135,0,135,Ingreso Tarifario y Rentas por Congestión,-393835.410569,sintetico
LVTA,EMPRESA_055,135,1,136,Valorización de Entregas,3803172.495168,sintetico
LVTA,EMPRESA_055,135,1,136,Valorización de Retiros,-12231498.283845,sintetico
LVTA,EMPRESA_055,135,1,136,Ingreso Tarifario y Rentas por Congestión,-522188.349622,sintetico
LVTA,EMPRESA_055,135,2,137,Valorización de Entregas,4248720.518879,real
LVTA,EMPRESA_055,135,2,137,Valorización de Retiros,-13026569.614097,real
LVTA,EMPRESA_055,135,2,137,Ingreso Tarifario y Rentas por Congestión,-320200.498783,real
LVTA,EMPRESA_055,136,0,136,Valorización de Entregas,5661163.65508,sintetico
LVTA,EMPRESA_055,136,0,136,Valorización de Retiros,-21848598.897361,sintetico
LVTA,EMPRESA_055,136,0,136,Ingreso Tarifario y Rentas por Congestión,1651836.827481,sintetico
LVTA,EMPRESA_055,136,1,137,Valorización de Entregas,5600402.746036,real
LVTA,EMPRESA_055,136,1,137,Valorización de Retiros,-22595409.322405,real
LVTA,EMPRESA_055,136,1,137,Ingreso Tarifario y Rentas por Congestión,1989684.12987,real
LVTA,EMPRESA_055,137,0,137,Valorización de Entregas,188105.352144,sintetico
LVTA,EMPRESA_055,137,0,137,Valorización de Retiros,-1563598.625252,sintetico
LVTA,EMPRESA_055,137,0,137,Ingreso Tarifario y Rentas por Congestión,-86545.794492,sintetico
LVTA,EMPRESA_055,137,1,138,Valorización de Entregas,154804.030241,real
LVTA,EMPRESA_055,137,1,138,Valorización de Retiros,-1484773.011588,real
LVTA,EMPRESA_055,137,1,138,Ingreso Tarifario y Rentas por Congestión,-78073.053354,real
LVTA,EMPRESA_055,138,0,138,Valorización de Entregas,67523495.750573,sintetico
LVTA,EMPRESA_055,138,0,138,Valorización de Retiros,-8088213.231674,sintetico
LVTA,EMPRESA_055,138,0,138,Ingreso Tarifario y Rentas por Congestión,-774142.308399,sintetico
LVTA,EMPRESA_055,138,1,139,Valorización de Entregas,69678434.274461,real
LVTA,EMPRESA_055,138,1,139,Valorización de Retiros,-8522362.082312,real
LVTA,EMPRESA_055,138,1,139,Ingreso Tarifario y Rentas por Congestión,-129714.166649,real
LVTA,EMPRESA_055,139,0,139,Valorización de Entregas,68298322.313102,real
LVTA,EMPRESA_055,139,0,139,Valorización de Retiros,-18093675.504325,real
LVTA,EMPRESA_055,139,0,139,Ingreso Tarifario y Rentas por Congestión,3522571.422723,real
LVTA,EMPRESA_056,120,0,120,Valorización de Entregas,645954.035659,sintetico
LVTA,EMPRESA_056,120,0,120,Valorización de Retiros,-213571.686841,sintetico
LVTA,EMPRESA_056,120,0,120,Ingreso Tarifario y Rentas por Congestión,-18200.132518,sintetico
LVTA,EMPRESA_056,120,1,121,Valorización de Entregas,699572.184661,sintetico
LVTA,EMPRESA_056,120,1,121,Valorización de Retiros,-241816.566028,sintetico
LVTA,EMPRESA_056,120,1,121,Ingreso Tarifario y Rentas por Congestión,-29898.634433,sintetico
LVTA,EMPRESA_056,120,2,122,Valorización de Entregas,681381.176112,sintetico
LVTA,EMPRESA_056,120,2,122,Valorización de Retiros,-216464.89499,sintetico
LVTA,EMPRESA_056,120,2,122,Ingreso Tarifario y Rentas por Congestión,-32987.879722,sintetico
LVTA,EMPRESA_056,120,3,123,Valorización de Entregas,700511.626833,sintetico
LVTA,EMPRESA_056,120,3,123,Valorización de Retiros,-234310.166691,sintetico
LVTA,EMPRESA_056,120,3,123,Ingreso Tarifario y Rentas por Congestión,-28386.570443,sintetico
LVTA,EMPRESA_056,120,4,125,Valorización de Entregas,680497.383782,sintetico
LVTA,EMPRESA_056,120,4,125,Valorización de Retiros,-215188.610392,sintetico
LVTA,EMPRESA_056,120,4,125,Ingreso Tarifario y Rentas por Congestión,-24780.76629,sintetico
LVTA,EMPRESA_056,121,0,121,Valorización de Entregas,329330.846293,sintetico
LVTA,EMPRESA_056,121,0,121,Valorización de Retiros,-62601.60126,sintetico
LVTA,EMPRESA_056,121,0,121,Ingreso Tarifario y Rentas por Congestión,6023.662167,sintetico
LVTA,EMPRESA_056,121,1,122,Valorización de Entregas,355354.326425,sintetico
LVTA,EMPRESA_056,121,1,122,Valorización de Retiros,-63341.153023,sintetico
LVTA,EMPRESA_056,121,1,122,Ingreso Tarifario y Rentas por Congestión,-5474.631402,sintetico
LVTA,EMPRESA_056,121,2,123,Valorización de Entregas,364248.152672,sintetico
LVTA,EMPRESA_056,121,2,123,Valorización de Retiros,-74173.955621,sintetico
LVTA,EMPRESA_056,121,2,123,Ingreso Tarifario y Rentas por Congestión,3421.450249,sintetico
LVTA,EMPRESA_056,121,3,124,Valorización de Entregas,368405.553728,sintetico
LVTA,EMPRESA_056,121,3,124,Valorización de Retiros,-78224.598063,sintetico
LVTA,EMPRESA_056,121,3,124,Ingreso Tarifario y Rentas por Congestión,6614.172635,sintetico
LVTA,EMPRESA_056,121,4,127,Valorización de Entregas,372223.162266,sintetico
LVTA,EMPRESA_056,121,4,127,Valorización de Retiros,-72313.326178,sintetico
LVTA,EMPRESA_056,121,4,127,Ingreso Tarifario y Rentas por Congestión,-4100.458589,sintetico
LVTA,EMPRESA_056,122,0,122,Valorización de Entregas,448170.304484,sintetico
LVTA,EMPRESA_056,122,0,122,Valorización de Retiros,-43863.916176,sintetico
LVTA,EMPRESA_056,122,0,122,Ingreso Tarifario y Rentas por Congestión,35123.948192,sintetico
LVTA,EMPRESA_056,122,1,123,Valorización de Entregas,426555.565612,sintetico
LVTA,EMPRESA_056,122,1,123,Valorización de Retiros,-35625.667422,sintetico
LVTA,EMPRESA_056,122,1,123,Ingreso Tarifario y Rentas por Congestión,24536.420811,sintetico
LVTA,EMPRESA_056,122,2,124,Valorización de Entregas,431962.777397,sintetico
LVTA,EMPRESA_056,122,2,124,Valorización de Retiros,-30921.333505,sintetico
LVTA,EMPRESA_056,122,2,124,Ingreso Tarifario y Rentas por Congestión,19988.060707,sintetico
LVTA,EMPRESA_056,122,3,126,Valorización de Entregas,442863.371129,sintetico
LVTA,EMPRESA_056,122,3,126,Valorización de Retiros,-39291.841271,sintetico
LVTA,EMPRESA_056,122,3,126,Ingreso Tarifario y Rentas por Congestión,21750.291642,sintetico
LVTA,EMPRESA_056,122,4,129,Valorización de Entregas,439136.574678,sintetico
LVTA,EMPRESA_056,122,4,129,Valorización de Retiros,-44787.402898,sintetico
LVTA,EMPRESA_056,122,4,129,Ingreso Tarifario y Rentas por Congestión,27683.825219,sintetico
LVTA,EMPRESA_056,123,0,123,Valorización de Entregas,206194.980445,sintetico
LVTA,EMPRESA_056,123,0,123,Valorización de Retiros,-55317.167841,sintetico
LVTA,EMPRESA_056,123,0,123,Ingreso Tarifario y Rentas por Congestión,8756.252796,sintetico
LVTA,EMPRESA_056,123,1,124,Valorización de Entregas,209772.716149,sintetico
LVTA,EMPRESA_056,123,1,124,Valorización de Retiros,-58508.897844,sintetico
LVTA,EMPRESA_056,123,1,124,Ingreso Tarifario y Rentas por Congestión,6160.133394,sintetico
LVTA,EMPRESA_056,123,2,125,Valorización de Entregas,204753.22947,sintetico
LVTA,EMPRESA_056,123,2,125,Valorización de Retiros,-57592.410084,sintetico
LVTA,EMPRESA_056,123,2,125,Ingreso Tarifario y Rentas por Congestión,8077.737914,sintetico
LVTA,EMPRESA_056,123,3,128,Valorización de Entregas,200952.084522,sintetico
LVTA,EMPRESA_056,123,3,128,Valorización de Retiros,-48126.668709,sintetico
LVTA,EMPRESA_056,123,3,128,Ingreso Tarifario y Rentas por Congestión,4338.245888,sintetico
LVTA,EMPRESA_056,123,4,132,Valorización de Entregas,210434.572351,sintetico
LVTA,EMPRESA_056,123,4,132,Valorización de Retiros,-60138.588446,sintetico
LVTA,EMPRESA_056,123,4,132,Ingreso Tarifario y Rentas por Congestión,8115.123096,sintetico
LVTA,EMPRESA_056,124,0,124,Valorización de Entregas,494634.577056,sintetico
LVTA,EMPRESA_056,124,0,124,Valorización de Retiros,-170934.264949,sintetico
LVTA,EMPRESA_056,124,0,124,Ingreso Tarifario y Rentas por Congestión,-22213.541407,sintetico
LVTA,EMPRESA_056,124,1,125,Valorización de Entregas,527141.70922,sintetico
LVTA,EMPRESA_056,124,1,125,Valorización de Retiros,-197830.656261,sintetico
LVTA,EMPRESA_056,124,1,125,Ingreso Tarifario y Rentas por Congestión,-22831.236959,sintetico
LVTA,EMPRESA_056,124,2,126,Valorización de Entregas,507084.815343,sintetico
LVTA,EMPRESA_056,124,2,126,Valorización de Retiros,-199736.805779,sintetico
LVTA,EMPRESA_056,124,2,126,Ingreso Tarifario y Rentas por Congestión,-9855.308764,sintetico
LVTA,EMPRESA_056,124,3,130,Valorización de Entregas,504810.884601,sintetico
LVTA,EMPRESA_056,124,3,130,Valorización de Retiros,-195621.199782,sintetico
LVTA,EMPRESA_056,124,3,130,Ingreso Tarifario y Rentas por Congestión,-9032.329719,sintetico
LVTA,EMPRESA_056,124,4,135,Valorización de Entregas,512661.180098,sintetico
LVTA,EMPRESA_056,124,4,135,Valorización de Retiros,-199368.068142,sintetico
LVTA,EMPRESA_056,124,4,135,Ingreso Tarifario y Rentas por Congestión,-14261.578056,sintetico
LVTA,EMPRESA_056,125,0,125,Valorización de Entregas,806496.982118,sintetico
LVTA,EMPRESA_056,125,0,125,Valorización de Retiros,-245697.542185,sintetico
LVTA,EMPRESA_056,125,0,125,Ingreso Tarifario y Rentas por Congestión,51049.235368,sintetico
LVTA,EMPRESA_056,125,1,126,Valorización de Entregas,832194.677412,sintetico
LVTA,EMPRESA_056,125,1,126,Valorización de Retiros,-243534.164113,sintetico
LVTA,EMPRESA_056,125,1,126,Ingreso Tarifario y Rentas por Congestión,47872.944801,sintetico
LVTA,EMPRESA_056,125,2,127,Valorización de Entregas,818699.712842,sintetico
LVTA,EMPRESA_056,125,2,127,Valorización de Retiros,-255051.345713,sintetico
LVTA,EMPRESA_056,125,2,127,Ingreso Tarifario y Rentas por Congestión,61030.236571,sintetico
LVTA,EMPRESA_056,125,3,131,Valorización de Entregas,797838.60812,sintetico
LVTA,EMPRESA_056,125,3,131,Valorización de Retiros,-209363.706078,sintetico
LVTA,EMPRESA_056,125,3,131,Ingreso Tarifario y Rentas por Congestión,44904.948657,sintetico
LVTA,EMPRESA_056,125,4,136,Valorización de Entregas,811204.763009,sintetico
LVTA,EMPRESA_056,125,4,136,Valorización de Retiros,-240758.235174,sintetico
LVTA,EMPRESA_056,125,4,136,Ingreso Tarifario y Rentas por Congestión,63768.496065,sintetico
LVTA,EMPRESA_056,126,0,126,Valorización de Entregas,548518.458515,sintetico
LVTA,EMPRESA_056,126,0,126,Valorización de Retiros,-177655.970913,sintetico
LVTA,EMPRESA_056,126,0,126,Ingreso Tarifario y Rentas por Congestión,-13569.860602,sintetico
LVTA,EMPRESA_056,126,1,127,Valorización de Entregas,524331.459516,sintetico
LVTA,EMPRESA_056,126,1,127,Valorización de Retiros,-157473.026581,sintetico
LVTA,EMPRESA_056,126,1,127,Ingreso Tarifario y Rentas por Congestión,-29104.877835,sintetico
LVTA,EMPRESA_056,126,2,128,Valorización de Entregas,528778.678073,sintetico
LVTA,EMPRESA_056,126,2,128,Valorización de Retiros,-172954.40279,sintetico
LVTA,EMPRESA_056,126,2,128,Ingreso Tarifario y Rentas por Congestión,-11380.676283,sintetico
LVTA,EMPRESA_056,126,3,133,Valorización de Entregas,507470.995084,sintetico
LVTA,EMPRESA_056,126,3,133,Valorización de Retiros,-148586.868309,sintetico
LVTA,EMPRESA_056,126,3,133,Ingreso Tarifario y Rentas por Congestión,-12042.782475,sintetico
LVTA,EMPRESA_056,127,0,127,Valorización de Entregas,634066.673347,sintetico
LVTA,EMPRESA_056,127,0,127,Valorización de Retiros,-198703.185913,sintetico
LVTA,EMPRESA_056,127,0,127,Ingreso Tarifario y Rentas por Congestión,-28805.709834,sintetico
LVTA,EMPRESA_056,127,1,128,Valorización de Entregas,602489.760282,sintetico
LVTA,EMPRESA_056,127,1,128,Valorización de Retiros,-178770.265667,sintetico
LVTA,EMPRESA_056,127,1,128,Ingreso Tarifario y Rentas por Congestión,-24690.551715,sintetico
LVTA,EMPRESA_056,127,2,129,Valorización de Entregas,613483.4772,sintetico
LVTA,EMPRESA_056,127,2,129,Valorización de Retiros,-199778.911589,sintetico
LVTA,EMPRESA_056,127,2,129,Ingreso Tarifario y Rentas por Congestión,-25458.932811,sintetico
LVTA,EMPRESA_056,127,3,134,Valorización de Entregas,628755.542464,sintetico
LVTA,EMPRESA_056,127,3,134,Valorización de Retiros,-197342.545132,sintetico
LVTA,EMPRESA_056,127,3,134,Ingreso Tarifario y Rentas por Congestión,-37973.363932,sintetico
LVTA,EMPRESA_056,128,0,128,Valorización de Entregas,565615.470574,sintetico
LVTA,EMPRESA_056,128,0,128,Valorización de Retiros,-136742.211284,sintetico
LVTA,EMPRESA_056,128,0,128,Ingreso Tarifario y Rentas por Congestión,20837.85671,sintetico
LVTA,EMPRESA_056,128,1,129,Valorización de Entregas,541772.627531,sintetico
LVTA,EMPRESA_056,128,1,129,Valorización de Retiros,-112636.253858,sintetico
LVTA,EMPRESA_056,128,1,129,Ingreso Tarifario y Rentas por Congestión,15624.925027,sintetico
LVTA,EMPRESA_056,128,2,130,Valorización de Entregas,573808.419176,sintetico
LVTA,EMPRESA_056,128,2,130,Valorización de Retiros,-126624.684874,sintetico
LVTA,EMPRESA_056,128,2,130,Ingreso Tarifario y Rentas por Congestión,10723.820898,sintetico
LVTA,EMPRESA_056,128,3,136,Valorización de Entregas,541765.298039,sintetico
LVTA,EMPRESA_056,128,3,136,Valorización de Retiros,-109939.157541,sintetico
LVTA,EMPRESA_056,128,3,136,Ingreso Tarifario y Rentas por Congestión,21145.236402,sintetico
LVTA,EMPRESA_056,129,0,129,Valorización de Entregas,1641206.369162,sintetico
LVTA,EMPRESA_056,129,0,129,Valorización de Retiros,-771213.999074,sintetico
LVTA,EMPRESA_056,129,0,129,Ingreso Tarifario y Rentas por Congestión,137875.884012,sintetico
LVTA,EMPRESA_056,129,1,130,Valorización de Entregas,1719505.709909,sintetico
LVTA,EMPRESA_056,129,1,130,Valorización de Retiros,-848592.649731,sintetico
LVTA,EMPRESA_056,129,1,130,Ingreso Tarifario y Rentas por Congestión,178230.735022,sintetico
LVTA,EMPRESA_056,129,2,131,Valorización de Entregas,1726282.07196,sintetico
LVTA,EMPRESA_056,129,2,131,Valorización de Retiros,-854733.893458,sintetico
LVTA,EMPRESA_056,129,2,131,Ingreso Tarifario y Rentas por Congestión,153557.472498,sintetico
LVTA,EMPRESA_056,129,3,137,Valorización de Entregas,1655021.156655,sintetico
LVTA,EMPRESA_056,129,3,137,Valorización de Retiros,-767097.854995,sintetico
LVTA,EMPRESA_056,129,3,137,Ingreso Tarifario y Rentas por Congestión,134786.35264,sintetico
LVTA,EMPRESA_056,130,0,130,Valorización de Entregas,474744.189569,sintetico
LVTA,EMPRESA_056,130,0,130,Valorización de Retiros,-86588.896879,sintetico
LVTA,EMPRESA_056,130,0,130,Ingreso Tarifario y Rentas por Congestión,-8540.80309,sintetico
LVTA,EMPRESA_056,130,1,131,Valorización de Entregas,493992.239302,sintetico
LVTA,EMPRESA_056,130,1,131,Valorización de Retiros,-88594.32399,sintetico
LVTA,EMPRESA_056,130,1,131,Ingreso Tarifario y Rentas por Congestión,-3677.236812,sintetico
LVTA,EMPRESA_056,130,2,132,Valorización de Entregas,513816.743485,sintetico
LVTA,EMPRESA_056,130,2,132,Valorización de Retiros,-94158.691537,sintetico
LVTA,EMPRESA_056,130,2,132,Ingreso Tarifario y Rentas por Congestión,-10845.524148,sintetico
LVTA,EMPRESA_056,130,3,138,Valorización de Entregas,526624.29602,sintetico
LVTA,EMPRESA_056,130,3,138,Valorización de Retiros,-118725.044001,sintetico
LVTA,EMPRESA_056,130,3,138,Ingreso Tarifario y Rentas por Congestión,4298.861881,sintetico
LVTA,EMPRESA_056,131,0,131,Valorización de Entregas,296596.486242,sintetico
LVTA,EMPRESA_056,131,0,131,Valorización de Retiros,-49513.582254,sintetico
LVTA,EMPRESA_056,131,0,131,Ingreso Tarifario y Rentas por Congestión,4834.724412,sintetico
LVTA,EMPRESA_056,131,1,132,Valorización de Entregas,314307.041495,sintetico
LVTA,EMPRESA_056,131,1,132,Valorización de Retiros,-61175.018497,sintetico
LVTA,EMPRESA_056,131,1,132,Ingreso Tarifario y Rentas por Congestión,9678.593302,sintetico
LVTA,EMPRESA_056,131,2,133,Valorización de Entregas,310174.9242,sintetico
LVTA,EMPRESA_056,131,2,133,Valorización de Retiros,-52199.589888,sintetico
LVTA,EMPRESA_056,131,2,133,Ingreso Tarifario y Rentas por Congestión,9866.330688,sintetico
LVTA,EMPRESA_056,131,3,138,Valorización de Entregas,308831.408866,sintetico
LVTA,EMPRESA_056,131,3,138,Valorización de Retiros,-57353.097013,sintetico
LVTA,EMPRESA_056,131,3,138,Ingreso Tarifario y Rentas por Congestión,12416.088147,sintetico
LVTA,EMPRESA_056,132,0,132,Valorización de Entregas,707024.624186,sintetico
LVTA,EMPRESA_056,132,0,132,Valorización de Retiros,-227925.608963,sintetico
LVTA,EMPRESA_056,132,0,132,Ingreso Tarifario y Rentas por Congestión,37214.506978,sintetico
LVTA,EMPRESA_056,132,1,133,Valorización de Entregas,699596.209394,sintetico
LVTA,EMPRESA_056,132,1,133,Valorización de Retiros,-241456.061817,sintetico
LVTA,EMPRESA_056,132,1,133,Ingreso Tarifario y Rentas por Congestión,42368.730122,sintetico
LVTA,EMPRESA_056,132,2,134,Valorización de Entregas,706969.623653,sintetico
LVTA,EMPRESA_056,132,2,134,Valorización de Retiros,-247894.975805,sintetico
LVTA,EMPRESA_056,132,2,134,Ingreso Tarifario y Rentas por Congestión,37251.470753,sintetico
LVTA,EMPRESA_056,132,3,139,Valorización de Entregas,692241.834776,real
LVTA,EMPRESA_056,132,3,139,Valorización de Retiros,-238180.540861,real
LVTA,EMPRESA_056,132,3,139,Ingreso Tarifario y Rentas por Congestión,37182.069986,real
LVTA,EMPRESA_056,133,0,133,Valorización de Entregas,525627.113276,sintetico
LVTA,EMPRESA_056,133,0,133,Valorización de Retiros,-152290.971307,sintetico
LVTA,EMPRESA_056,133,0,133,Ingreso Tarifario y Rentas por Congestión,12298.603431,sintetico
LVTA,EMPRESA_056,133,1,134,Valorización de Entregas,566755.690376,sintetico
LVTA,EMPRESA_056,133,1,134,Valorización de Retiros,-158524.500034,sintetico
LVTA,EMPRESA_056,133,1,134,Ingreso Tarifario y Rentas por Congestión,-1761.056042,sintetico
LVTA,EMPRESA_056,133,2,135,Valorización de Entregas,557009.749009,real
LVTA,EMPRESA_056,133,2,135,Valorización de Retiros,-165728.439571,real
LVTA,EMPRESA_056,133,2,135,Ingreso Tarifario y Rentas por Congestión,3851.834262,real
